request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,genmatrix,small,cold,200,1568.23,1566.88,1.35,6.17,1560.71,True,,0.0,0.03,,6.14,6.17,1
1,fastfouriertransform,large,cold,200,1387.6,1387.59,0.01,5.99,1381.6,True,,0.0,3.86,0.0,2.12,5.99,1
2,matrixmul,small,cold,200,2391.63,2388.24,3.38,4.96,2383.29,True,,0.0,0.35,4.0,0.6,4.95,1
3,mobilenet,small,cold,200,1978.95,1978.94,0.01,33.72,1945.22,True,,,,,,,1
4,genmatrix,small,warm,200,11.5,10.11,1.39,0.16,9.95,False,,0.0,0.04,,0.11,0.16,1
5,genmatrix,large,warm,200,58.38,47.01,11.37,1.38,45.63,False,,0.0,0.03,,1.34,1.37,1
6,resnet,small,cold,200,3387.4,3387.39,0.01,128.6,3258.79,True,,,,,,,1
7,resnet,medium,warm,200,152.05,152.04,0.01,144.47,7.57,False,,,,,,,1
8,fastfouriertransform,small,cold,200,1395.11,1395.1,0.01,6.05,1389.05,True,,0.0,3.91,0.0,2.13,6.05,1
9,fastfouriertransform,small,warm,200,25.65,25.65,0.01,7.32,18.32,False,,0.0,6.17,0.0,1.15,7.32,1
10,mobilenet,large,cold,200,1548.89,1548.88,0.01,32.1,1516.78,True,,,,,,,1
11,resnet,small,warm,200,153.92,153.91,0.01,144.84,9.07,False,,,,,,,1
12,resnet,small,warm,200,157.25,157.24,0.01,150.21,7.02,False,,,,,,,1
13,genmatrix,large,cold,200,1322.9,1312.61,10.28,9.25,1303.36,True,,0.0,0.03,,9.22,9.25,1
14,genmatrix,large,warm,200,54.13,43.95,10.18,1.14,42.81,False,,0.0,0.03,,1.1,1.13,1
15,fetchdata,small,cold,200,2967.66,2967.65,0.01,125.38,2842.28,True,125.35,0.0,0.02,0.0,,125.38,1
16,fetchdata,large,warm,200,86.96,86.96,0.01,80.33,6.63,False,80.29,0.0,0.03,0.0,,80.33,1
17,matrixmul,small,cold,200,3198.29,3194.38,3.91,5.0,3189.38,True,,0.0,0.38,4.0,0.62,5.0,1
18,linpack,small,cold,200,2085.43,2085.43,0.01,5.18,2080.25,True,,0.0,0.35,4.02,0.8,5.18,1
19,genmatrix,medium,warm,200,16.95,12.98,3.96,0.3,12.69,False,,0.0,0.03,,0.26,0.29,1
20,matrixmul,medium,warm,200,600.22,596.98,3.24,580.88,16.1,False,,0.0,0.54,6.33,574.0,580.87,1
21,mobilenet,small,cold,200,1929.19,1929.18,0.01,27.1,1902.08,True,,,,,,,1
22,linpack,medium,warm,200,688.69,688.68,0.01,677.98,10.7,False,,0.0,0.5,5.97,671.51,677.98,1
23,fastfouriertransform,small,cold,200,2223.7,2223.69,0.01,6.11,2217.58,True,,0.0,3.86,0.0,2.24,6.11,1
24,fetchdata,small,cold,200,10109.53,10109.52,0.01,131.36,9978.16,True,131.32,0.0,0.03,0.0,,131.36,1
25,matrixmul,medium,warm,200,564.62,561.92,2.69,545.13,16.79,False,,0.0,0.57,5.96,538.6,545.13,2
26,resnet,medium,cold,200,3231.64,3231.63,0.01,132.75,3098.88,True,,,,,,,1
